Source,Target,Association
Simpfy_project_96010eb4/simpfy_projects_vw/key_areas_of_concern,Simpfy_project_96010eb4/ds_simpfy_projects_vw/key_areas_of_concern,core.DirectionalDataFlow
Simpfy_project_96010eb4/b51059fb8d292d8e5770/Visual7_tableEx,Simpfy_project_96010eb4/b51059fb8d292d8e5770/Visual7_tableEx/simpfy_projects_vw_Stoplight,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw,Simpfy_project_96010eb4/ds_simpfy_projects_vw/Stoplight,custom.PowerBI.v3.DatasetToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw/Stoplight,Simpfy_project_96010eb4/b51059fb8d292d8e5770/Visual7_tableEx/simpfy_projects_vw_Stoplight,core.DirectionalDataFlow
Simpfy_project_96010eb4/simpfy_projects_vw,Simpfy_project_96010eb4/simpfy_projects_vw/Stoplight,core.DataSetToDataElementParentship
Simpfy_project_96010eb4/simpfy_projects_vw/Stoplight,Simpfy_project_96010eb4/ds_simpfy_projects_vw/Stoplight,core.DirectionalDataFlow
Simpfy_project_96010eb4/b51059fb8d292d8e5770/Visual7_tableEx,Simpfy_project_96010eb4/b51059fb8d292d8e5770/Visual7_tableEx/simpfy_projects_vw_start_year,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw/start_year,Simpfy_project_96010eb4/b51059fb8d292d8e5770/Visual7_tableEx/simpfy_projects_vw_start_year,core.DirectionalDataFlow
Simpfy_project_96010eb4/b51059fb8d292d8e5770/Visual7_tableEx,Simpfy_project_96010eb4/b51059fb8d292d8e5770/Visual7_tableEx/simpfy_projects_vw_end_year,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw,Simpfy_project_96010eb4/ds_simpfy_projects_vw/end_year,custom.PowerBI.v3.DatasetToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw/end_year,Simpfy_project_96010eb4/b51059fb8d292d8e5770/Visual7_tableEx/simpfy_projects_vw_end_year,core.DirectionalDataFlow
Simpfy_project_96010eb4/simpfy_projects_vw,Simpfy_project_96010eb4/simpfy_projects_vw/end_year,core.DataSetToDataElementParentship
Simpfy_project_96010eb4/simpfy_projects_vw/end_year,Simpfy_project_96010eb4/ds_simpfy_projects_vw/end_year,core.DirectionalDataFlow
Simpfy_project_96010eb4/b51059fb8d292d8e5770/Visual7_tableEx,Simpfy_project_96010eb4/b51059fb8d292d8e5770/Visual7_tableEx/LastMilestonesTable_LastMilestoneStatus,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_LastMilestonesTable,Simpfy_project_96010eb4/b51059fb8d292d8e5770/Visual7_tableEx,core.DataSetDataFlow
Simpfy_project_96010eb4/ds_LastMilestonesTable/LastMilestoneStatus,Simpfy_project_96010eb4/b51059fb8d292d8e5770/Visual7_tableEx/LastMilestonesTable_LastMilestoneStatus,core.DirectionalDataFlow
Simpfy_project_96010eb4/b51059fb8d292d8e5770/Visual7_tableEx,Simpfy_project_96010eb4/b51059fb8d292d8e5770/Visual7_tableEx/simpfy_projects_vw_socar_share,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw,Simpfy_project_96010eb4/ds_simpfy_projects_vw/socar_share_with,custom.PowerBI.v3.DatasetToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw/socar_share_with,Simpfy_project_96010eb4/b51059fb8d292d8e5770/Visual7_tableEx/simpfy_projects_vw_socar_share,core.DirectionalDataFlow
Simpfy_project_96010eb4/simpfy_projects_vw,Simpfy_project_96010eb4/simpfy_projects_vw/socar_share_with,core.DataSetToDataElementParentship
Simpfy_project_96010eb4/simpfy_projects_vw/socar_share_with,Simpfy_project_96010eb4/ds_simpfy_projects_vw/socar_share_with,core.DirectionalDataFlow
Simpfy_project_96010eb4/b51059fb8d292d8e5770/Visual7_tableEx,Simpfy_project_96010eb4/b51059fb8d292d8e5770/Visual7_tableEx/simpfy_projects_vw_socar_share_distinct_column,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw,Simpfy_project_96010eb4/ds_simpfy_projects_vw/socar_share_with_amount,custom.PowerBI.v3.DatasetToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw/socar_share_with_amount,Simpfy_project_96010eb4/b51059fb8d292d8e5770/Visual7_tableEx/simpfy_projects_vw_socar_share_distinct_column,core.DirectionalDataFlow
Simpfy_project_96010eb4/simpfy_projects_vw,Simpfy_project_96010eb4/simpfy_projects_vw/socar_share_with_amount,core.DataSetToDataElementParentship
Simpfy_project_96010eb4/simpfy_projects_vw/socar_share_with_amount,Simpfy_project_96010eb4/ds_simpfy_projects_vw/socar_share_with_amount,core.DirectionalDataFlow
Simpfy_project_96010eb4/b51059fb8d292d8e5770/Visual7_tableEx,Simpfy_project_96010eb4/b51059fb8d292d8e5770/Visual7_tableEx/simpfy_projects_vw_Dynamic_display_unit_tc_c,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw,Simpfy_project_96010eb4/ds_simpfy_projects_vw/Dynamic_display_unit_tc_c,custom.PowerBI.v3.DatasetToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw/Dynamic_display_unit_tc_c,Simpfy_project_96010eb4/b51059fb8d292d8e5770/Visual7_tableEx/simpfy_projects_vw_Dynamic_display_unit_tc_c,core.DirectionalDataFlow
Simpfy_project_96010eb4/simpfy_projects_vw,Simpfy_project_96010eb4/simpfy_projects_vw/Dynamic_display_unit_tc_c,core.DataSetToDataElementParentship
Simpfy_project_96010eb4/simpfy_projects_vw/Dynamic_display_unit_tc_c,Simpfy_project_96010eb4/ds_simpfy_projects_vw/Dynamic_display_unit_tc_c,core.DirectionalDataFlow
Simpfy_project_96010eb4/b51059fb8d292d8e5770,Simpfy_project_96010eb4/b51059fb8d292d8e5770/Visual8_card,custom.PowerBI.v3.SectionToVisual
Simpfy_project_96010eb4/b51059fb8d292d8e5770/Visual8_card,Simpfy_project_96010eb4/b51059fb8d292d8e5770/Visual8_card/CountNonNull_simpfy_challenges_vw_challange_id,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_challenges_vw,Simpfy_project_96010eb4/b51059fb8d292d8e5770/Visual8_card,core.DataSetDataFlow
Simpfy_project_96010eb4/ds_simpfy_challenges_vw/challange_id,Simpfy_project_96010eb4/b51059fb8d292d8e5770/Visual8_card/CountNonNull_simpfy_challenges_vw_challange_id,core.DirectionalDataFlow
Simpfy_project_96010eb4/b51059fb8d292d8e5770,Simpfy_project_96010eb4/b51059fb8d292d8e5770/Visual9_slicer,custom.PowerBI.v3.SectionToVisual
Simpfy_project_96010eb4/b51059fb8d292d8e5770/Visual9_slicer,Simpfy_project_96010eb4/b51059fb8d292d8e5770/Visual9_slicer/simpfy_projects_vw_segment_initiative_name,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw,Simpfy_project_96010eb4/b51059fb8d292d8e5770/Visual9_slicer,core.DataSetDataFlow
Simpfy_project_96010eb4/ds_simpfy_projects_vw/segment_initiative_name,Simpfy_project_96010eb4/b51059fb8d292d8e5770/Visual9_slicer/simpfy_projects_vw_segment_initiative_name,core.DirectionalDataFlow
Simpfy_project_96010eb4/b51059fb8d292d8e5770,Simpfy_project_96010eb4/b51059fb8d292d8e5770/Visual10_slicer,custom.PowerBI.v3.SectionToVisual
Simpfy_project_96010eb4/b51059fb8d292d8e5770/Visual10_slicer,Simpfy_project_96010eb4/b51059fb8d292d8e5770/Visual10_slicer/simpfy_projects_vw_corp_initiative_name,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw,Simpfy_project_96010eb4/b51059fb8d292d8e5770/Visual10_slicer,core.DataSetDataFlow
Simpfy_project_96010eb4/ds_simpfy_projects_vw/corp_initiative_name,Simpfy_project_96010eb4/b51059fb8d292d8e5770/Visual10_slicer/simpfy_projects_vw_corp_initiative_name,core.DirectionalDataFlow
Simpfy_project_96010eb4/b51059fb8d292d8e5770,Simpfy_project_96010eb4/b51059fb8d292d8e5770/Visual11_slicer,custom.PowerBI.v3.SectionToVisual
Simpfy_project_96010eb4/b51059fb8d292d8e5770/Visual11_slicer,Simpfy_project_96010eb4/b51059fb8d292d8e5770/Visual11_slicer/simpfy_projects_vw_segment_name,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw,Simpfy_project_96010eb4/b51059fb8d292d8e5770/Visual11_slicer,core.DataSetDataFlow
Simpfy_project_96010eb4/ds_simpfy_projects_vw/segment_name,Simpfy_project_96010eb4/b51059fb8d292d8e5770/Visual11_slicer/simpfy_projects_vw_segment_name,core.DirectionalDataFlow
Simpfy_project_96010eb4/b51059fb8d292d8e5770,Simpfy_project_96010eb4/b51059fb8d292d8e5770/Visual12_card,custom.PowerBI.v3.SectionToVisual
Simpfy_project_96010eb4/b51059fb8d292d8e5770/Visual12_card,Simpfy_project_96010eb4/b51059fb8d292d8e5770/Visual12_card/simpfy_projects_vw_Milestone_count_blank_with,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw,Simpfy_project_96010eb4/b51059fb8d292d8e5770/Visual12_card,core.DataSetDataFlow
Simpfy_project_96010eb4/ds_simpfy_projects_vw,Simpfy_project_96010eb4/ds_simpfy_projects_vw/Milestone_count_blank_with,custom.PowerBI.v3.DatasetToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw/Milestone_count_blank_with,Simpfy_project_96010eb4/b51059fb8d292d8e5770/Visual12_card/simpfy_projects_vw_Milestone_count_blank_with,core.DirectionalDataFlow
Simpfy_project_96010eb4/simpfy_projects_vw,Simpfy_project_96010eb4/simpfy_projects_vw/Milestone_count_blank_with,core.DataSetToDataElementParentship
Simpfy_project_96010eb4/simpfy_projects_vw/Milestone_count_blank_with,Simpfy_project_96010eb4/ds_simpfy_projects_vw/Milestone_count_blank_with,core.DirectionalDataFlow
Simpfy_project_96010eb4/b51059fb8d292d8e5770,Simpfy_project_96010eb4/b51059fb8d292d8e5770/Visual13_card,custom.PowerBI.v3.SectionToVisual
Simpfy_project_96010eb4/b51059fb8d292d8e5770/Visual13_card,Simpfy_project_96010eb4/b51059fb8d292d8e5770/Visual13_card/Min_simpfy_projects_vw_segment_initiative_name,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw,Simpfy_project_96010eb4/b51059fb8d292d8e5770/Visual13_card,core.DataSetDataFlow
Simpfy_project_96010eb4/ds_simpfy_projects_vw/segment_initiative_name,Simpfy_project_96010eb4/b51059fb8d292d8e5770/Visual13_card/Min_simpfy_projects_vw_segment_initiative_name,core.DirectionalDataFlow
Simpfy_project_96010eb4/b51059fb8d292d8e5770,Simpfy_project_96010eb4/b51059fb8d292d8e5770/Visual14_card,custom.PowerBI.v3.SectionToVisual
Simpfy_project_96010eb4/b51059fb8d292d8e5770/Visual14_card,Simpfy_project_96010eb4/b51059fb8d292d8e5770/Visual14_card/Min_simpfy_projects_vw_project_name,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw,Simpfy_project_96010eb4/b51059fb8d292d8e5770/Visual14_card,core.DataSetDataFlow
Simpfy_project_96010eb4/ds_simpfy_projects_vw/project_name,Simpfy_project_96010eb4/b51059fb8d292d8e5770/Visual14_card/Min_simpfy_projects_vw_project_name,core.DirectionalDataFlow
Simpfy_project_96010eb4/b51059fb8d292d8e5770,Simpfy_project_96010eb4/b51059fb8d292d8e5770/Visual15_card,custom.PowerBI.v3.SectionToVisual
Simpfy_project_96010eb4/b51059fb8d292d8e5770/Visual15_card,Simpfy_project_96010eb4/b51059fb8d292d8e5770/Visual15_card/CountNonNull_simpfy_challenges_vw_challange_id,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_challenges_vw,Simpfy_project_96010eb4/b51059fb8d292d8e5770/Visual15_card,core.DataSetDataFlow
Simpfy_project_96010eb4/ds_simpfy_challenges_vw/challange_id,Simpfy_project_96010eb4/b51059fb8d292d8e5770/Visual15_card/CountNonNull_simpfy_challenges_vw_challange_id,core.DirectionalDataFlow
Simpfy_project_96010eb4,Simpfy_project_96010eb4/43886f5e900cdf121ca3,custom.PowerBI.v3.ReportToSection
Simpfy_project_96010eb4/43886f5e900cdf121ca3,Simpfy_project_96010eb4/43886f5e900cdf121ca3/Visual1_slicer,custom.PowerBI.v3.SectionToVisual
Simpfy_project_96010eb4/43886f5e900cdf121ca3/Visual1_slicer,Simpfy_project_96010eb4/43886f5e900cdf121ca3/Visual1_slicer/simpfy_projects_vw_project_leader_full_name,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw,Simpfy_project_96010eb4/43886f5e900cdf121ca3/Visual1_slicer,core.DataSetDataFlow
Simpfy_project_96010eb4/ds_simpfy_projects_vw,Simpfy_project_96010eb4/ds_simpfy_projects_vw/project_leader_full_name,custom.PowerBI.v3.DatasetToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw/project_leader_full_name,Simpfy_project_96010eb4/43886f5e900cdf121ca3/Visual1_slicer/simpfy_projects_vw_project_leader_full_name,core.DirectionalDataFlow
Simpfy_project_96010eb4/simpfy_projects_vw,Simpfy_project_96010eb4/simpfy_projects_vw/project_leader_full_name,core.DataSetToDataElementParentship
Simpfy_project_96010eb4/simpfy_projects_vw/project_leader_full_name,Simpfy_project_96010eb4/ds_simpfy_projects_vw/project_leader_full_name,core.DirectionalDataFlow
Simpfy_project_96010eb4/43886f5e900cdf121ca3,Simpfy_project_96010eb4/43886f5e900cdf121ca3/Visual2_slicer,custom.PowerBI.v3.SectionToVisual
Simpfy_project_96010eb4/43886f5e900cdf121ca3/Visual2_slicer,Simpfy_project_96010eb4/43886f5e900cdf121ca3/Visual2_slicer/simpfy_projects_vw_segment_initiative_name,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw,Simpfy_project_96010eb4/43886f5e900cdf121ca3/Visual2_slicer,core.DataSetDataFlow
Simpfy_project_96010eb4/ds_simpfy_projects_vw/segment_initiative_name,Simpfy_project_96010eb4/43886f5e900cdf121ca3/Visual2_slicer/simpfy_projects_vw_segment_initiative_name,core.DirectionalDataFlow
Simpfy_project_96010eb4/43886f5e900cdf121ca3,Simpfy_project_96010eb4/43886f5e900cdf121ca3/Visual3_slicer,custom.PowerBI.v3.SectionToVisual
Simpfy_project_96010eb4/43886f5e900cdf121ca3/Visual3_slicer,Simpfy_project_96010eb4/43886f5e900cdf121ca3/Visual3_slicer/simpfy_projects_vw_business_unit_name,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw,Simpfy_project_96010eb4/43886f5e900cdf121ca3/Visual3_slicer,core.DataSetDataFlow
Simpfy_project_96010eb4/ds_simpfy_projects_vw,Simpfy_project_96010eb4/ds_simpfy_projects_vw/business_unit_name,custom.PowerBI.v3.DatasetToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw/business_unit_name,Simpfy_project_96010eb4/43886f5e900cdf121ca3/Visual3_slicer/simpfy_projects_vw_business_unit_name,core.DirectionalDataFlow
Simpfy_project_96010eb4/simpfy_projects_vw,Simpfy_project_96010eb4/simpfy_projects_vw/business_unit_name,core.DataSetToDataElementParentship
Simpfy_project_96010eb4/simpfy_projects_vw/business_unit_name,Simpfy_project_96010eb4/ds_simpfy_projects_vw/business_unit_name,core.DirectionalDataFlow
Simpfy_project_96010eb4/43886f5e900cdf121ca3,Simpfy_project_96010eb4/43886f5e900cdf121ca3/Visual4_slicer,custom.PowerBI.v3.SectionToVisual
Simpfy_project_96010eb4/43886f5e900cdf121ca3/Visual4_slicer,Simpfy_project_96010eb4/43886f5e900cdf121ca3/Visual4_slicer/simpfy_projects_vw_corp_initiative_name,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw,Simpfy_project_96010eb4/43886f5e900cdf121ca3/Visual4_slicer,core.DataSetDataFlow
Simpfy_project_96010eb4/ds_simpfy_projects_vw/corp_initiative_name,Simpfy_project_96010eb4/43886f5e900cdf121ca3/Visual4_slicer/simpfy_projects_vw_corp_initiative_name,core.DirectionalDataFlow
Simpfy_project_96010eb4/43886f5e900cdf121ca3,Simpfy_project_96010eb4/43886f5e900cdf121ca3/Visual5_slicer,custom.PowerBI.v3.SectionToVisual
Simpfy_project_96010eb4/43886f5e900cdf121ca3/Visual5_slicer,Simpfy_project_96010eb4/43886f5e900cdf121ca3/Visual5_slicer/simpfy_projects_vw_segment_name,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw,Simpfy_project_96010eb4/43886f5e900cdf121ca3/Visual5_slicer,core.DataSetDataFlow
Simpfy_project_96010eb4/ds_simpfy_projects_vw/segment_name,Simpfy_project_96010eb4/43886f5e900cdf121ca3/Visual5_slicer/simpfy_projects_vw_segment_name,core.DirectionalDataFlow
Simpfy_project_96010eb4/43886f5e900cdf121ca3,Simpfy_project_96010eb4/43886f5e900cdf121ca3/Visual6_slicer,custom.PowerBI.v3.SectionToVisual
Simpfy_project_96010eb4/43886f5e900cdf121ca3/Visual6_slicer,Simpfy_project_96010eb4/43886f5e900cdf121ca3/Visual6_slicer/simpfy_projects_vw_pillar_enabler_name,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw,Simpfy_project_96010eb4/43886f5e900cdf121ca3/Visual6_slicer,core.DataSetDataFlow
Simpfy_project_96010eb4/ds_simpfy_projects_vw,Simpfy_project_96010eb4/ds_simpfy_projects_vw/pillar_enabler_name,custom.PowerBI.v3.DatasetToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw/pillar_enabler_name,Simpfy_project_96010eb4/43886f5e900cdf121ca3/Visual6_slicer/simpfy_projects_vw_pillar_enabler_name,core.DirectionalDataFlow
Simpfy_project_96010eb4/simpfy_projects_vw,Simpfy_project_96010eb4/simpfy_projects_vw/pillar_enabler_name,core.DataSetToDataElementParentship
Simpfy_project_96010eb4/simpfy_projects_vw/pillar_enabler_name,Simpfy_project_96010eb4/ds_simpfy_projects_vw/pillar_enabler_name,core.DirectionalDataFlow
Simpfy_project_96010eb4/43886f5e900cdf121ca3,Simpfy_project_96010eb4/43886f5e900cdf121ca3/Visual7_slicer,custom.PowerBI.v3.SectionToVisual
Simpfy_project_96010eb4/43886f5e900cdf121ca3/Visual7_slicer,Simpfy_project_96010eb4/43886f5e900cdf121ca3/Visual7_slicer/simpfy_projects_vw_project_name,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw,Simpfy_project_96010eb4/43886f5e900cdf121ca3/Visual7_slicer,core.DataSetDataFlow
Simpfy_project_96010eb4/ds_simpfy_projects_vw/project_name,Simpfy_project_96010eb4/43886f5e900cdf121ca3/Visual7_slicer/simpfy_projects_vw_project_name,core.DirectionalDataFlow
Simpfy_project_96010eb4/43886f5e900cdf121ca3,Simpfy_project_96010eb4/43886f5e900cdf121ca3/Visual8_slicer,custom.PowerBI.v3.SectionToVisual
Simpfy_project_96010eb4/43886f5e900cdf121ca3/Visual8_slicer,Simpfy_project_96010eb4/43886f5e900cdf121ca3/Visual8_slicer/simpfy_projects_vw_project_country,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw,Simpfy_project_96010eb4/43886f5e900cdf121ca3/Visual8_slicer,core.DataSetDataFlow
Simpfy_project_96010eb4/ds_simpfy_projects_vw/project_country,Simpfy_project_96010eb4/43886f5e900cdf121ca3/Visual8_slicer/simpfy_projects_vw_project_country,core.DirectionalDataFlow
Simpfy_project_96010eb4/43886f5e900cdf121ca3,Simpfy_project_96010eb4/43886f5e900cdf121ca3/Visual9_slicer,custom.PowerBI.v3.SectionToVisual
Simpfy_project_96010eb4/43886f5e900cdf121ca3/Visual9_slicer,Simpfy_project_96010eb4/43886f5e900cdf121ca3/Visual9_slicer/LastMilestonesTable_LastMilestoneStatus,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_LastMilestonesTable,Simpfy_project_96010eb4/43886f5e900cdf121ca3/Visual9_slicer,core.DataSetDataFlow
Simpfy_project_96010eb4/ds_LastMilestonesTable/LastMilestoneStatus,Simpfy_project_96010eb4/43886f5e900cdf121ca3/Visual9_slicer/LastMilestonesTable_LastMilestoneStatus,core.DirectionalDataFlow
Simpfy_project_96010eb4/43886f5e900cdf121ca3,Simpfy_project_96010eb4/43886f5e900cdf121ca3/Visual10_slicer,custom.PowerBI.v3.SectionToVisual
Simpfy_project_96010eb4/43886f5e900cdf121ca3/Visual10_slicer,Simpfy_project_96010eb4/43886f5e900cdf121ca3/Visual10_slicer/simpfy_projects_vw_end_year,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw,Simpfy_project_96010eb4/43886f5e900cdf121ca3/Visual10_slicer,core.DataSetDataFlow
Simpfy_project_96010eb4/ds_simpfy_projects_vw/end_year,Simpfy_project_96010eb4/43886f5e900cdf121ca3/Visual10_slicer/simpfy_projects_vw_end_year,core.DirectionalDataFlow
Simpfy_project_96010eb4/43886f5e900cdf121ca3/Visual10_slicer,Simpfy_project_96010eb4/43886f5e900cdf121ca3/Visual10_slicer/simpfy_projects_vw_End_Date_Quarter,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw,Simpfy_project_96010eb4/ds_simpfy_projects_vw/End_Date_Quarter,custom.PowerBI.v3.DatasetToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw/End_Date_Quarter,Simpfy_project_96010eb4/43886f5e900cdf121ca3/Visual10_slicer/simpfy_projects_vw_End_Date_Quarter,core.DirectionalDataFlow
Simpfy_project_96010eb4/simpfy_projects_vw,Simpfy_project_96010eb4/simpfy_projects_vw/End_Date_Quarter,core.DataSetToDataElementParentship
Simpfy_project_96010eb4/simpfy_projects_vw/End_Date_Quarter,Simpfy_project_96010eb4/ds_simpfy_projects_vw/End_Date_Quarter,core.DirectionalDataFlow
Simpfy_project_96010eb4/43886f5e900cdf121ca3,Simpfy_project_96010eb4/43886f5e900cdf121ca3/Visual11_slicer,custom.PowerBI.v3.SectionToVisual
Simpfy_project_96010eb4/43886f5e900cdf121ca3/Visual11_slicer,Simpfy_project_96010eb4/43886f5e900cdf121ca3/Visual11_slicer/simpfy_projects_vw_co_project,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw,Simpfy_project_96010eb4/43886f5e900cdf121ca3/Visual11_slicer,core.DataSetDataFlow
Simpfy_project_96010eb4/ds_simpfy_projects_vw,Simpfy_project_96010eb4/ds_simpfy_projects_vw/co_project,custom.PowerBI.v3.DatasetToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw/co_project,Simpfy_project_96010eb4/43886f5e900cdf121ca3/Visual11_slicer/simpfy_projects_vw_co_project,core.DirectionalDataFlow
Simpfy_project_96010eb4/simpfy_projects_vw,Simpfy_project_96010eb4/simpfy_projects_vw/co_project,core.DataSetToDataElementParentship
